ID,FAM_ID,FAM_ID2,SUBJ_ID,IMMGROUP,SEX,RELATION,IMM_YR,AGE,HD_LNG,HD_WDT,BIZYG,STATURE,CEPHALIC,WFI,EYECOLOR,HAIRCOL,GENERAT,USBORN,PAGE_NUM
276,206,206_10,778,1,0,D,1903,16,181,145,128,158.5,80.11,88.28,1,9,1,0,10
277,44,44_10,164,1,1,F,1901,42,200,154,136,170,77,88.31,2,-,0,0,10
278,44,44_10,163,1,0,M,1904,36,177,146,129,153.3,82.49,88.36,2,-,0,0,10
279,44,44_10,160,1,1,S,-999,5,170,138,110,93,81.18,79.71,2,-,1,1,10
280,44,44_10,162,1,0,D,1904,14,180,142,129,156,78.89,90.85,5,-,1,0,10
281,44,44_10,161,1,0,D,1904,10,182,146,126,129.4,80.22,86.3,5,-,1,0,10
282,139,139_10,536,1,1,F,1893,44,195,153,148,174,78.46,96.73,5,10.5,0,0,10
283,139,139_10,537,1,0,M,1880,45,193,152,139,161.4,78.76,91.45,2,0,0,0,10
284,139,139_10,538,1,1,S,-999,10,180,153,130,143,85,84.97,5,5,1,1,10
285,139,139_10,540,1,1,S,-999,7,175,147,121,121,84,82.31,5,5,1,1,10
286,139,139_10,539,1,0,D,-999,9,176,144,120,122,81.82,83.33,5,4,1,1,10
287,22,22_10,114,1,1,F,1906,50,200,156,154,171.5,78,98.72,2,0,0,0,10
288,22,22_10,115,1,0,M,1906,40,187,150,134,151.5,80.21,89.33,2,2,0,0,10
289,22,22_10,119,1,1,S,1906,12,186,147,127,134.5,79.03,86.39,2,4,1,0,10
290,22,22_10,118,1,0,D,1907,15,190,144,135,155,75.79,93.75,2,2,1,0,10
291,22,22_10,121,1,0,D,1906,5,185,145,119,107.5,78.38,82.07,3,2,1,0,10
292,18,18_10,44,1,1,F,1899,46,192,151,140,167,78.65,92.72,2,2,0,0,10
293,18,18_10,45,1,0,M,1899,44,184,148,131,145,80.43,88.51,2,3,0,0,10
294,18,18_10,47,1,1,S,1899,13,190,142,125,143,74.74,88.03,5,9,1,0,10
295,18,18_10,46,1,0,D,1899,16,180,136,129,156,75.56,94.85,2,5,1,0,10
296,18,18_10,43,1,0,D,1899,11,176,136,113,128,77.27,83.09,5,6,1,0,10
297,310,310_10,1201,1,1,F,1889,55,190,150,137,162,78.95,91.33,2,0,0,0,10
298,310,310_10,1202,1,0,M,1889,45,180,145,133,148,80.56,91.72,2,0,0,0,10
299,310,310_10,1203,1,0,D,-999,17,184,145,125,155,78.8,86.21,2,1,1,1,10
300,310,310_10,1204,1,0,D,-999,14,175,134,121,147,76.57,90.3,2,3,1,1,10
301,310,310_10,1205,1,0,D,-999,6,170,135,114,105.5,79.41,84.44,2,4,1,1,10
302,438,438_11,2423,1,1,F,1907,39,185,147,139,162,79.46,94.56,2,1,0,0,11
303,438,438_11,2419,1,0,M,1903,30,180,147,134,150,81.67,91.16,2,3,0,0,11
304,438,438_11,2420,1,1,S,1903,9,177,144,121,127,81.36,84.03,2,3,1,0,11
305,438,438_11,2421,1,0,D,1903,11,174,137,119,131.5,78.74,86.86,2,2,1,0,11
306,438,438_11,2422,1,0,D,1903,7,164,136,114,111,82.93,83.82,2,2,1,0,11
307,1075,1075_11,4303,1,1,F,1889,39,185,147,141,170.5,79.46,95.92,2,2,0,0,11
308,1075,1075_11,4302,1,0,M,1901,33,172,150,135,149,87.21,90,2,2,0,0,11
309,1075,1075_11,4306,1,0,D,-999,7,165,134,110,108,81.21,82.09,2,10,1,1,11
310,1075,1075_11,4305,1,0,D,-999,6,157,131,110,102,83.44,83.97,2,11,1,1,11
311,1075,1075_11,4304,1,0,D,-999,5,160,133,108,97,83.13,81.2,2,10,1,1,11
312,402,402_11,1608,1,1,F,1903,38,185,148,137,163,80,92.57,2,1,0,0,11
313,402,402_11,1609,1,0,M,1905,36,185,152,132,153,82.16,86.84,2,2,0,0,11
314,402,402_11,1610,1,1,S,1905,12,182,145,122,130,79.67,84.14,2,2,1,0,11
315,402,402_11,1611,1,1,S,1905,9,181,145,120,121,80.11,82.76,2,2,1,0,11
316,402,402_11,1612,1,1,S,1905,.,184,135,116,110,73.37,85.93,2,3,1,0,11
317,638,638_11,3229,1,1,F,1887,41,202,144,134,163.5,71.29,93.06,2,1,0,0,11
318,638,638_11,3230,1,0,M,1891,35,194,143,138,158,73.71,96.5,2,5,0,0,11
319,638,638_11,3234,1,1,S,-999,4,179,135,105,98,75.42,77.78,2,3,1,1,11
320,638,638_11,3228,1,0,D,-999,11,178,153,121,134,85.96,79.08,2,5,1,1,11
321,95,95_11,792,1,1,F,1898,42,208,148,142,166.2,71.15,95.95,5,5,0,0,11
322,95,95_11,793,1,0,M,1899,38,186,141,135,157.1,75.81,95.74,3,2,0,0,11
323,95,95_11,794,1,0,D,1899,14,183,143,128,149,78.14,89.51,2,4,1,0,11
324,95,95_11,795,1,0,D,-999,8,183,136,119,123,74.32,87.5,2,5,1,1,11
325,80,80_11,737,1,1,F,1902,34,202,144,143,162,71.29,99.31,3,3,0,0,11
326,80,80_11,738,1,0,M,1903,25,189,146,130,149,77.25,89.04,3,5,0,0,11
327,80,80_11,740,1,1,S,-999,5,181,137,110,105,75.69,80.29,2,3,1,1,11
328,80,80_11,739,1,0,D,1903,9,177,133,110,118.5,75.14,82.71,2,5,1,0,11
329,1018,1018_11,4072,1,1,F,1901,33,191,141,134,165,73.82,95.04,2,1,0,0,11
330,1018,1018_11,4073,1,0,M,1901,26,197,148,133,158.5,75.13,89.86,2,2,0,0,11
331,1018,1018_11,4074,1,1,S,-999,7,183,148,117,117,80.87,79.05,2,5,1,1,11
332,1018,1018_11,4075,1,1,S,-999,4,183,143,110,106,78.14,76.92,2,7,1,1,11
333,78,78_12,306,1,1,F,1897,.,194,143,137,170,73.71,95.8,2,4,0,0,12
334,78,78_12,305,1,0,M,1898,52,184,143,131,153,77.72,91.61,2,0,0,0,12
335,78,78_12,307,1,1,S,1899,19,190,140,133,159,73.68,95,2,4,1,0,12
336,78,78_12,308,1,0,D,1899,17,187,138,126,153,73.8,91.3,2,4,1,0,12
337,63,63_12,275,1,1,F,1901,45,203,150,149,168.2,73.89,99.33,2,2,0,0,12
338,63,63_12,276,1,0,M,1904,35,194,151,132,163,77.84,87.42,2,2,0,0,12
339,63,63_12,282,1,1,S,1904,11,190,149,135,139.8,78.42,90.6,2,5,1,0,12
340,63,63_12,279,1,0,D,1904,8,184,147,129,124.7,79.89,87.76,2,3,1,0,12
341,6,6_12,10,1,1,F,1901,46,204,150,146,175,73.53,97.33,1,2,0,0,12
342,6,6_12,100,1,0,M,1902,41,183,147,134,169,80.33,91.16,1,2,0,0,12
343,6,6_12,98,1,1,S,-999,6,171,148,120,105.5,86.55,81.08,2,5,1,1,12
344,6,6_12,99,1,0,D,1904,21,183,141,130,165,77.05,92.2,2,2,1,0,12
345,8,8_12,442,1,1,F,1904,64,193,144,134,164.1,74.61,93.06,1,0,0,0,12
346,8,8_12,443,1,0,M,1904,50,184,138,128,155,75,92.75,2,2,0,0,12
347,8,8_12,444,1,1,S,1904,18,193,148,132,167,76.68,89.19,3,2,1,0,12
348,8,8_12,445,1,1,S,1904,9,192,149,122,127,77.6,81.88,2,3,1,0,12
349,45,45_12,200,1,1,F,1907,44,202,151,140,162.2,74.75,92.72,2,0,0,0,12
350,45,45_12,201,1,0,M,1907,33,190,146,137,168.8,76.84,93.84,2,2,0,0,12
351,45,45_12,202,1,0,D,1907,13,188,150,129,155.5,79.79,86,2,2,1,0,12
352,45,45_12,203,1,0,D,1907,10,183,142,119,136,77.6,83.8,2,5,1,0,12
353,18,18_12,55,1,1,F,1902,32,194,145,142,164,74.74,97.93,2,3,0,0,12
354,18,18_12,56,1,0,M,1902,32,184,142,129,160.2,77.17,90.85,2,3,0,0,12
355,18,18_12,57,1,0,D,1902,7,175,138,120,115,78.86,86.96,2,8,1,0,12
356,18,18_12,58,1,0,D,-999,5,166,134,120,96,80.72,89.55,2,11,1,1,12
357,149,149_12,560,1,1,F,1899,28,189,141,134,166.5,74.6,95.04,2,2,0,0,12
358,149,149_12,561,1,0,M,1895,28,182,141,126,159.5,77.47,89.36,2,4,0,0,12
359,149,149_12,562,1,1,S,-999,7,175,143,116,114.2,81.71,81.12,2,3,1,1,12
360,149,149_12,563,1,0,D,-999,6,166,144,102,105,86.75,70.83,1,11,1,1,12
361,21,21_13,502,1,1,F,1904,38,205,152,138,170,74.15,90.79,2,0,0,0,13
362,21,21_13,503,1,0,M,1905,30,182,147,133,157.5,80.77,90.48,3,4,0,0,13
363,21,21_13,505,1,1,S,1905,6,186,140,115,112.5,75.27,82.14,2,3,1,0,13
364,21,21_13,504,1,0,D,1905,8,180,142,120,128.3,78.89,84.51,2,3,1,0,13
365,99,99_13,806,1,1,F,1900,41,189,141,139,160,74.6,98.58,5,0,0,0,13
366,99,99_13,807,1,0,M,1900,41,174,146,128,152,83.91,87.67,3,0,0,0,13
367,99,99_13,808,1,0,D,1900,15,186,145,127,151.5,77.96,87.59,2,7,1,0,13
368,99,99_13,809,1,0,D,1900,10,184,141,127,126,76.63,90.07,3,3,1,0,13
369,1039,1039_13,4162,1,1,F,1902,28,190,143,136,169,75.26,95.1,2,6,0,0,13
370,1039,1039_13,4163,1,0,M,1900,26,195,152,143,156,77.95,94.08,2,4,0,0,13
371,1039,1039_13,4164,1,1,S,-999,7,171,144,116,114,84.21,80.56,2,8,1,1,13
372,1039,1039_13,4165,1,1,S,-999,5,174,140,113,107,80.46,80.71,2,7,1,1,13
373,12,12_13,73,1,1,F,1903,66,196,148,138,158.5,75.51,93.24,2,0,0,0,13
374,12,12_13,72,1,0,M,1909,58,189,150,134,147.5,79.37,89.33,2,0,0,0,13
375,12,12_13,71,1,1,S,1900,32,191,151,140,161.5,79.06,92.72,2,2,1,0,13
376,12,12_13,70,1,0,D,1903,24,191,147,127,153.5,76.96,86.39,2,2,1,0,13
377,425,425_13,1718,1,1,F,1901,44,196,148,139,171,75.51,93.92,2,0,0,0,13
378,425,425_13,1719,1,0,M,1905,40,182,145,134,157,79.67,92.41,2,5,0,0,13
379,425,425_13,1720,1,1,S,1905,13,180,143,120,134,79.44,83.92,2,6,1,0,13
380,425,425_13,1721,1,0,D,1905,8,173,138,120,123,79.77,86.96,2,7,1,0,13
381,242,242_13,896,1,1,F,1892,48,205,155,142,169,75.61,91.61,2,2,0,0,13
382,242,242_13,897,1,0,M,1899,49,179,147,129,156.2,82.12,87.76,2,2,0,0,13
383,242,242_13,898,1,1,S,1899,13,189,152,126,149.5,80.42,82.89,2,4,1,0,13
384,242,242_13,899,1,0,D,-999,9,163,137,109,125.5,84.05,79.56,2,6,1,1,13
385,55,55_13,634,1,1,F,1905,40,190,145,135,166.3,76.32,93.1,3,2-Gr.,0,0,13
386,55,55_13,635,1,0,M,1906,31,182,139,127,160,76.37,91.37,3,3,0,0,13
387,55,55_13,636,1,1,S,1906,11.5,188,143,123,147.1,76.06,86.01,2,4,1,0,13
388,55,55_13,637,1,0,D,1906,10,171,143,118,130,83.63,82.52,3,14,1,0,13
389,3,3_14,423,1,1,F,1887,59,200,153,148,175,76.5,96.73,3,0,0,0,14
390,3,3_14,424,1,0,M,1887,49,193,149,139,156,77.2,93.29,3,5,0,0,14
391,3,3_14,420,1,0,D,1887,29,189,152,134,154,80.42,88.16,3,7,1,0,14
392,3,3_14,425,1,0,D,1888,22,185,148,132,149,80,89.19,3,8,1,0,14
393,359,359_14,1430,1,1,F,1902,52,192,147,137,154,76.56,93.2,2,0,0,0,14
394,359,359_14,1429,1,0,M,1905,35,183,143,122,138,78.14,85.31,2,3,0,0,14
395,359,359_14,1428,1,0,D,1905,11,177,142,127,147.5,80.23,89.44,2,3,1,0,14
396,359,359_14,1427,1,0,D,1905,10,188,151,139,.,80.32,92.05,2,4,1,0,14
397,12,12_14,458,1,1,F,1895,48,195,149,141,165.5,76.41,94.63,2,0,0,0,14
398,12,12_14,459,1,0,M,1900,40,187,146,128,151,78.07,87.67,3,5,0,0,14
399,12,12_14,460,1,0,D,1900,18,182,148,125,155.8,81.32,84.46,2,4,1,0,14
400,12,12_14,461,1,0,D,-999,7,179,145,115,117,81.01,79.31,2,10,1,1,14
401,78,78_14,726,1,1,F,1904,44,196,150,146,160.7,76.53,97.33,1,7,0,0,14
402,78,78_14,727,1,0,M,1905,36,182,143,137,157.5,78.57,95.8,2,3,0,0,14
403,78,78_14,728,1,1,S,1905,10,196,147,124,125,75,84.35,3,7,1,0,14
404,78,78_14,729,1,0,D,1905,18,176,148,137,154.9,84.09,92.57,2,3,1,0,14
405,372,372_14,1483,1,1,F,1902,33,193,148,131,157.5,76.68,88.51,2,3,0,0,14
406,372,372_14,1484,1,0,M,1902,33,188,148,135,161,78.72,91.22,2,1,0,0,14
407,372,372_14,1486,1,1,S,-999,5,184,145,115,102,78.8,79.31,2,6,1,1,14
408,372,372_14,1485,1,0,D,1902,7,176,142,117,117.5,80.68,82.39,2,5,1,0,14
409,1069,1069_14,4279,1,1,F,.,33,193,147,135,174,76.17,91.84,2,2,0,.,14
410,1069,1069_14,4278,1,0,M,1902,32,195,154,131,157,78.97,85.06,2,2,0,0,14
411,1069,1069_14,4276,1,1,S,1902,8,180,146,119,123,81.11,81.51,2,7,1,0,14
412,1069,1069_14,4277,1,1,S,-999,5.5,189,141,112,113,74.6,79.43,2,7,1,1,14
413,6,6_14,433,1,1,F,1896,57,204,155,146,167,75.98,94.19,3,4,0,0,14
414,6,6_14,434,1,0,M,1896,53,180,144,139,150,80,96.53,3,3,0,0,14
415,6,6_14,435,1,0,D,1896,25,183,145,131,151,79.23,90.34,2,2,1,0,14
416,6,6_14,436,1,0,D,1896,23,190,154,135,151.5,81.05,87.66,2,3,1,0,14
417,180,180_15,680,1,1,F,1902,50,195,150,138,163.4,76.92,92,2,0,0,0,15
418,180,180_15,681,1,0,M,1906,43,190,152,142,155,80,93.42,5,0,0,0,15
419,180,180_15,683,1,1,S,1906,12,184,143,122,132,77.72,85.31,5,6,1,0,15
420,180,180_15,682,1,0,D,1906,17,183,152,136,150,83.06,89.47,2,1,1,0,15
421,41,41_15,578,1,1,F,1899,48,196,149,136,164,76.02,91.28,5,0,0,0,15
422,41,41_15,579,1,0,M,1905,40,181,145,131,152,80.11,90.34,2,4,0,0,15
423,41,41_15,581,1,1,S,1905,6,168,138,112,105,82.14,81.16,2,7,1,0,15
424,41,41_15,580,1,0,D,1905,9,173,137,118,122,79.19,86.13,2,10,1,0,15
425,48,48_15,216,1,1,F,1903,42,205,156,142,168.7,76.1,91.03,2,0,0,0,15
426,48,48_15,217,1,0,M,1903,36,186,152,131,148,81.72,86.18,2,2,0,0,15
427,48,48_15,219,1,1,S,1903,10,184,151,123,121,82.07,81.46,2,7,1,0,15
428,66,66_15,297,1,1,F,1896,55,187,143,137,170,76.47,95.8,2,0,0,0,15
429,66,66_15,301,1,0,M,1899,47,181,148,135,156,81.77,91.22,2,3,0,0,15
430,66,66_15,299,1,1,S,1899,16,192,145,136,175,75.52,93.79,2,2,1,0,15
431,66,66_15,298,1,0,D,-999,8,170,140,117,121.2,82.35,83.57,2,4,1,1,15
432,1105,1105_15,4405,1,1,F,1899,61,190,144,133,156,75.79,92.36,2,0,0,0,15
433,1105,1105_15,4406,1,0,M,1899,48,175,144,128,155.5,82.29,88.89,6,5,0,0,15
434,1105,1105_15,4404,1,1,S,-999,9,181,142,110,124,78.45,77.46,2,6,1,1,15
435,1105,1105_15,4407,1,0,D,1899,24,174,138,122,153.5,79.31,88.41,1,4,1,0,15
436,282,282_15,1101,1,1,F,1904,30,190,145,137,170.5,76.32,94.48,2,2,0,0,15
437,282,282_15,1102,1,0,M,1905,35,168,150,128,152,89.29,85.33,2,3,0,0,15
438,282,282_15,1103,1,1,S,1905,14,174,143,122,134.5,82.18,85.31,2,3,1,0,15
439,282,282_15,1104,1,0,D,1905,6,161,140,117,104.5,86.96,83.57,2,5,1,0,15
440,74,74_15,269,1,1,F,1889,32,187,145,136,153.7,77.54,93.79,1,2,0,0,15
441,74,74_15,270,1,0,M,1896,28,184,143,133,153.5,77.72,93.01,2,3,0,0,15
442,74,74_15,272,1,1,S,-999,8,178,146,116,116,82.02,79.45,5,6,1,1,15
443,74,74_15,273,1,0,D,-999,5,169,131,108,101,77.51,82.44,5,6,1,1,15
444,153,153_16,583,1,1,F,1899,38,199,155,145,163,77.89,93.55,2,2,0,0,16
445,153,153_16,584,1,0,M,1904,29,179,140,123,153,78.21,87.86,2,5,0,0,16
446,153,153_16,585,1,1,S,1904,11,185,147,123,132,79.46,83.67,2,10,1,0,16
447,153,153_16,586,1,1,S,1904,8,181,145,116,114.5,80.11,80,2,11,1,0,16
448,99,99_16,392,1,1,F,1903,32,186,144,134,157,77.42,93.06,2,2,0,0,16
449,99,99_16,393,1,0,M,1904,34,184,145,122,152,78.8,84.14,2,5,0,0,16
450,99,99_16,394,1,1,S,1904,10,178,144,118,126,80.9,81.94,2,6,1,0,16
451,99,99_16,395,1,0,D,1904,7,170,136,112,110,80,82.35,3,7,1,0,16
452,50,50_16,616,1,1,F,1904,36,193,150,135,157.5,77.72,90,2,3,0,0,16
453,50,50_16,617,1,0,M,1905,37,186,149,142,157.5,80.11,95.3,2,4,0,0,16
454,50,50_16,619,1,1,S,1905,6,181,144,119,105.1,79.56,82.64,2,12,1,0,16
455,50,50_16,618,1,0,D,1905,14,173,147,131,145,84.97,89.12,2,7,1,0,16
456,5,5_16,18,1,1,F,1899,44,197,152,137,166.2,77.16,90.13,2,0,0,0,16
457,5,5_16,19,1,0,M,1899,42,176,143,130,153.3,81.25,90.91,2,2,0,0,16
458,5,5_16,20,1,1,S,1899,19,193,147,130,162,76.17,88.44,2,3,1,0,16
459,5,5_16,21,1,0,D,1899,22,190,145,129,157.5,76.32,88.97,2,2,1,0,16
460,13,13_16,40,1,1,F,1906,55,187,145,138,158,77.54,95.17,2,0,0,0,16
461,13,13_16,41,1,0,M,1906,44,176,143,130,156.2,81.25,90.91,3,0,0,0,16
462,13,13_16,42,1,1,S,1906,16,182,142,127,160.2,78.02,89.44,2,4,1,0,16
463,13,13_16,43,1,1,S,1906,7,168,137,114,110.2,81.55,83.21,5,15,1,0,16
464,34,34_16,561,1,1,F,1907,36,191,148,142,175,77.49,95.95,2,3,0,0,16
465,34,34_16,562,1,0,M,1907,29,178,145,133,154,81.46,91.72,3,6,0,0,16
466,34,34_16,564,1,1,S,1907,8,173,137,115,119,79.19,83.94,2,5,1,0,16
467,34,34_16,563,1,0,D,1907,11,177,144,124,138.5,81.36,86.11,2,6,1,0,16
468,54,54_16,172,1,1,F,1886,55,185,145,138,159,78.38,95.17,2,0,0,0,16
469,54,54_16,173,1,0,M,1886,42,184,146,139,152.7,79.35,95.21,2,3,0,0,16
470,54,54_16,174,1,1,S,-999,20,185,152,132,162,82.16,86.84,2,3,1,1,16
471,54,54_16,175,1,0,D,-999,19,175,143,123,151.2,81.71,86.01,2,6,1,1,16
472,83,83_17,299,1,1,F,1903,36,200,157,139,173.2,78.5,88.54,2,2,0,0,17
473,83,83_17,300,1,0,M,1905,32,176,140,131,168.7,79.55,93.57,2,6,0,0,17
474,83,83_17,301,1,0,D,1905,11,181,149,123,140.7,82.32,82.55,2,5,1,0,17
475,83,83_17,302,1,0,D,1905,9,173,140,121,133,80.92,86.43,2,7,1,0,17
476,343,343_17,1330,1,1,F,1907,38,192,151,143,162,78.65,94.7,5,0,0,0,17
477,343,343_17,1331,1,0,M,1909,36,183,148,132,151,80.87,89.19,2,0,0,0,17
478,343,343_17,1333,1,1,S,1909,7,188,147,125,114,78.19,85.03,2,3,1,0,17
479,343,343_17,1332,1,0,D,1909,14,183,138,126,142,75.41,91.3,2,3,1,0,17
480,241,241_17,892,1,1,F,1891,40,197,155,140,169.5,78.68,90.32,2,2,0,0,17
481,241,241_17,893,1,0,M,1899,37,178,147,130,145,82.58,88.44,2,2,0,0,17
482,241,241_17,895,1,1,S,-999,5,175,146,117,104,83.43,80.14,2,6,1,1,17
483,241,241_17,894,1,0,D,-999,6,176,144,117,106,81.82,81.25,2,7,1,1,17
484,96,96_17,796,1,1,F,1894,68,191,150,140,156,78.53,93.33,5,2,0,0,17
485,96,96_17,797,1,0,M,1894,55,181,151,139,158,83.43,92.05,3,0,0,0,17
486,96,96_17,799,1,1,S,-999,12,184,148,128,142,80.43,86.49,2,2,1,1,17
487,96,96_17,798,1,0,D,1895,28,186,148,135,157.5,79.57,91.22,2,3,1,0,17
488,327,327_17,1272,1,1,F,1876,50,188,150,140,160,79.79,93.33,2,6,0,0,17
489,327,327_17,1273,1,0,M,1894,36,178,146,137,148,82.02,93.84,2,3,0,0,17
490,327,327_17,1271,1,0,D,-999,13,176,143,121,137,81.25,84.62,2,4,1,1,17
491,327,327_17,1275,1,0,D,-999,7,174,142,114,101,81.61,80.28,2,5,1,1,17
492,228,228_17,877,1,1,F,1895,35,188,150,135,166,79.79,90,2,2,0,0,17
493,228,228_17,878,1,0,M,1900,34,190,155,140,161,81.58,90.32,-,-,0,0,17
494,228,228_17,880,1,1,S,1900,9,182,146,118,123.5,80.22,80.82,2,2,1,0,17
495,228,228_17,879,1,1,S,-999,6,177,142,120,109.5,80.23,84.51,2,5,1,1,17
496,112,112_17,444,1,1,F,1906,46,191,154,138,168,80.63,89.61,2,0,0,0,17
497,112,112_17,445,1,0,M,1906,36,185,150,131,151,81.08,87.33,5,4,0,0,17
498,112,112_17,446,1,1,S,1906,12,174,140,116,129,80.46,82.86,2,6,1,0,17
499,112,112_17,447,1,0,D,1906,7,172,137,116,110,79.65,84.67,2,8,1,0,17
500,1055,1055_18,4225,1,1,F,1884,48,192,155,140,177,80.73,90.32,2,2,0,0,18
501,1055,1055_18,4227,1,0,M,1886,46,177,144,135,157,81.36,93.75,2,2-Gr.,0,0,18
502,1055,1055_18,4226,1,1,S,-999,5.5,174,123,107,101,70.69,86.99,2,2,1,1,18
503,1055,1055_18,4224,1,0,D,-999,7,170,140,111,119,82.35,79.29,2,5,1,1,18
504,337,337_18,1314,1,1,F,1907,32,185,148,134,162,80,90.54,2,4,0,0,18
505,337,337_18,1315,1,0,M,1903,26,179,147,134,153,82.12,91.16,2,3,0,0,18
506,337,337_18,1316,1,1,S,-999,6,173,137,113,108,79.19,82.48,2,5,1,1,18
507,337,337_18,1317,1,0,D,-999,4.5,166,143,113,95.5,86.14,79.02,2,4,1,1,18
508,56,56_18,222,1,1,F,1903,32,186,157,142,170,84.41,90.45,2,2,0,0,18
509,56,56_18,223,1,0,M,1904,27,172,147,132,156,85.47,89.8,2,2,0,0,18
510,56,56_18,224,1,0,D,1904,8,163,135,115,115,82.82,85.19,2,9,1,0,18
511,56,56_18,225,1,0,D,1904,6,162,145,120,109.5,89.51,82.76,2,6,1,0,18
512,354,354_18,1405,1,1,F,1904,45,180,154,143,171,85.56,92.86,2,0,0,0,18
513,354,354_18,1406,1,0,M,1906,33,180,159,139,160,88.33,87.42,2,2,0,0,18
514,354,354_18,1407,1,0,D,1903,14,184,146,129,160,79.35,88.36,2,4,1,0,18
515,354,354_18,1408,1,0,D,1906,.,171,144,120,136.5,84.21,83.33,2,6,1,0,18
516,387,387_18,1546,1,1,F,1909,45,194,139,137,157,71.65,98.56,5,0,0,0,18
517,387,387_18,1547,1,0,M,1909,36,193,143,137,152,74.09,95.8,2,2,0,0,18
518,387,387_18,1548,1,0,D,1909,16,183,143,134,151,78.14,93.71,5,6,1,0,18
519,7,7_18,21,1,1,F,1905,33,191,136,132,160,71.2,97.06,2,3,0,0,18
520,7,7_18,22,1,0,M,1905,29,179,142,133,155.5,79.33,93.66,2,3,0,0,18
521,7,7_18,23,1,1,S,1905,5,169,133,113,95.2,78.7,84.96,3,5,1,0,18
522,625,625_18,3177,1,1,F,1894,30,200,144,139,166,72,96.53,2,4,0,0,18
523,625,625_18,3178,1,0,M,1902,24,187,139,125,165,74.33,89.93,2,1,0,0,18
524,625,625_18,3179,1,0,D,-999,7,170,140,115,116,82.35,82.14,3,7,1,1,18
525,36,36_19,125,1,1,F,1897,33,204,148,143,163.2,72.55,96.62,1,1,0,0,19
526,36,36_19,126,1,0,M,1901,32,183,139,131,147,75.96,94.24,2,-,0,0,19
527,36,36_19,127,1,1,S,1901,11,185,148,132,133.1,80,89.19,3,-,1,0,19
528,1037,1037_19,4158,1,1,F,1895,39,198,143,134,169.5,72.22,93.71,5,0,0,0,19
529,1037,1037_19,4157,1,0,M,1895,36,184,150,140,165,81.52,93.33,2,2,0,0,19
530,1037,1037_19,4156,1,0,D,-999,12,185,142,125,138,76.76,88.03,2,5,1,1,19
531,450,450_19,1825,1,1,F,1899,35,198,146,137,162,73.74,93.84,2,4,0,0,19
532,450,450_19,1826,1,0,M,1909,20,182,135,127,160,74.18,94.07,2,2,0,0,19
533,450,450_19,1827,1,0,D,1907,10,188,140,120,132,74.47,85.71,2,11,1,0,19
534,449,449_19,1822,1,1,F,1891,53,197,154,145,167,78.17,94.16,2,0,0,0,19
535,449,449_19,1823,1,0,M,1902,60,191,143,133,158,74.87,93.01,2,0,0,0,19
536,449,449_19,1824,1,0,D,1905,14,186,149,132,128,80.11,88.59,2,3,1,0,19
537,1078,1078_19,4314,1,1,F,1900,34,193,142,137,161,73.58,96.48,2,1,0,0,19
538,1078,1078_19,4313,1,0,M,1900,37,194,146,137,163,75.26,93.84,2,7,0,0,19
539,1078,1078_19,4311,1,1,S,-999,5,181,139,114,102.5,76.8,82.01,2,2,1,1,19
540,409,409_19,2293,1,1,F,1906,50,198,146,130,168,73.74,89.04,2,2,0,0,19
541,409,409_19,2292,1,0,M,1908,30,185,140,127,152,75.68,90.71,2,2,0,0,19
542,409,409_19,2294,1,1,S,1908,11,190,133,119,134,70,89.47,2,3,1,0,19
543,52,52_19,189,1,1,F,1892,38,195,144,137,164.2,73.85,95.14,3,-,0,0,19
544,52,52_19,190,1,0,M,1896,39,188,144,134,148.3,76.6,93.06,2,-,0,0,19
545,52,52_19,191,1,0,D,-999,6,164,139,113,106,84.76,81.29,3,-,1,1,19
546,22,22_19,68,1,1,F,1898,36,194,142,133,172.5,73.2,93.66,2,3,0,0,19
547,22,22_19,69,1,0,M,1897,28,190,148,135,156.5,77.89,91.22,2,1,0,0,19
548,22,22_19,70,1,1,S,-999,8,187,141,117,119,75.4,82.98,2,9,1,1,19
549,1059,1059_19,4244,1,1,F,1897,31,195,144,128,159,73.85,88.89,2,2,0,0,19
550,1059,1059_19,4243,1,0,M,1899,26,175,138,122,153,78.86,88.41,2,2,0,0,19
551,1059,1059_19,4242,1,1,S,-999,9,182,140,110,122,76.92,78.57,2,2,1,1,19
552,106,106_20,419,1,1,F,1891,46,190,139,136,161.5,73.16,97.84,5,0,0,0,20
553,106,106_20,420,1,0,M,1893,30,180,144,128,154,80,88.89,2,4,0,0,20
554,106,106_20,421,1,0,D,-999,7,165,130,107,100,78.79,82.31,5,6,1,1,20
555,5,5_20,24,1,1,F,1895,30,200,147,140,168.5,73.5,95.24,3,-,0,0,20
556,5,5_20,26,1,0,M,1900,30,189,152,134,161,80.42,88.16,3,-,0,0,20
557,5,5_20,25,1,1,S,-999,6,175,149,120,106,85.14,80.54,3,-,1,1,20
558,407,407_20,1631,1,1,F,1898,25,197,144,135,163,73.1,93.75,2,1,0,0,20
559,407,407_20,1632,1,0,M,1899,25,175,145,137,161,82.86,94.48,-,-,0,0,20
560,407,407_20,1633,1,1,S,1899,11,183,144,130,136,78.69,90.28,2,2,1,0,20
561,142,142_20,534,1,1,F,1904,51,206,152,134,172.7,73.79,88.16,2,0,0,0,20
562,142,142_20,535,1,0,M,1905,48,177,153,145,159.5,86.44,94.77,1,0,0,0,20
